station_code,datetime_UTC,t_out,rh_out,dew_point,wind_s,lat,long,time_zone
724950-23254,2023-01-10T12:00:00Z,12.8,71.85134108516705,7.8,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T13:00:00Z,12.2,77.27423211811632,8.3,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T14:00:00Z,11.1,86.45112891638526,8.9,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T15:00:00Z,11.95,77.27901586580066,8.05,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T16:00:00Z,11.7,68.78094356565504,6.1,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T17:00:00Z,10,80.15465334659592,6.7,11.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T18:00:00Z,11.1,83.04714517214437,8.3,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T19:00:00Z,11.7,79.84167991388375,8.3,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T20:00:00Z,10.6,82.98937628770379,7.8,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T21:00:00Z,9.15,87.75187735514436,7.2,5.15,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T22:00:00Z,8.814285714285715,85.74035920990055,6.5285714285714285,5.428571428571429,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-10T23:00:00Z,9.025,81.55425589283422,6,5.275,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T00:00:00Z,10.6,82.98937628770379,7.8,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T01:00:00Z,11.7,79.84167991388375,8.3,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T02:00:00Z,11.1,83.04714517214437,8.3,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T03:00:00Z,11.1,83.04714517214437,8.3,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T04:00:00Z,11.1,74.53654748662508,6.7,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T05:00:00Z,10.6,77.03467782358977,6.7,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T06:00:00Z,10.166666666666666,86.59399318482176,8,2.3333333333333335,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T07:00:00Z,9.4,92.92393885123118,8.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T08:00:00Z,9.6,90.7317126791425,8.133333333333333,1.4000000000000001,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T09:00:00Z,9.4,92.92393885123118,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T10:00:00Z,8.9,96.06962617141309,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T11:00:00Z,9.4,89.85514238323358,7.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T12:00:00Z,9.4,92.92393885123118,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T13:00:00Z,9.4,92.92393885123118,8.3,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T14:00:00Z,9.4,92.92393885123118,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T15:00:00Z,10,89.29776450630827,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T16:00:00Z,10.6,82.98937628770379,7.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T17:00:00Z,11.1,80.30067358311567,7.8,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T18:00:00Z,11.1,89.38041126026602,9.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T19:00:00Z,11.05,93.31625613925965,10,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T20:00:00Z,11.075,92.25570549669479,9.85,1.9500000000000002,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T21:00:00Z,11.299999999999999,95.52504506055267,10.6,2.066666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T22:00:00Z,12.2,93.06441564439825,11.1,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-11T23:00:00Z,12.133333333333333,93.26561939207788,11.066666666666666,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T00:00:00Z,11.7,96.14907762207561,11.1,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T01:00:00Z,11.7,96.14907762207561,11.1,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T02:00:00Z,13.9,83.3635564935708,11.1,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T03:00:00Z,14.15,83.66511995038982,11.399999999999999,4.35,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T04:00:00Z,15,77.6817128385579,11.1,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T05:00:00Z,15.6,72.33761138655075,10.6,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T06:00:00Z,15.6,72.33761138655075,10.6,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T07:00:00Z,12.8,83.24066674905016,10,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T08:00:00Z,11.7,89.42495613399912,10,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T09:00:00Z,11.1,93.00989844799388,10,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T10:00:00Z,11.1,93.00989844799388,10,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T11:00:00Z,11.1,93.00989844799388,10,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T12:00:00Z,10.6,96.11825065332337,10,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T13:00:00Z,10,96.1012270352825,9.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T14:00:00Z,10,92.95451778786776,8.9,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T15:00:00Z,9.4,96.72723780938537,8.9,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T16:00:00Z,10,92.95451778786776,8.9,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T17:00:00Z,10,93.3692025333309,8.966666666666667,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T18:00:00Z,10.766666666666666,91.37279797407335,9.4,0.7000000000000001,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T19:00:00Z,11.833333333333332,87.57873344559563,9.8,1.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T20:00:00Z,13.3,80.58638832204204,10,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T21:00:00Z,14.4,78.10988259350735,10.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T22:00:00Z,15,77.6817128385579,11.1,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-12T23:00:00Z,15,77.6817128385579,11.1,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T00:00:00Z,14.4,78.10988259350735,10.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T01:00:00Z,13.3,83.84829017070783,10.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T02:00:00Z,12.2,90.0536158885348,10.6,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T03:00:00Z,12.8,89.50565960065944,11.1,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T04:00:00Z,12.2,93.06441564439825,11.1,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T05:00:00Z,12.2,93.06441564439825,11.1,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T06:00:00Z,11.7,93.03974084792294,10.6,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T07:00:00Z,11.1,96.76769716686753,10.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T08:00:00Z,11.1,93.00989844799388,10,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T09:00:00Z,10.6,96.11825065332337,10,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T10:00:00Z,10,96.1012270352825,9.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T11:00:00Z,10,96.1012270352825,9.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T12:00:00Z,10,96.1012270352825,9.4,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T13:00:00Z,10,96.1012270352825,9.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T14:00:00Z,10.6,92.36899133097701,9.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T15:00:00Z,10.6,92.36899133097701,9.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T16:00:00Z,11.1,96.76769716686753,10.6,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T17:00:00Z,12.2,80.4445699817455,8.9,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T18:00:00Z,11.1,93.00989844799388,10,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T19:00:00Z,11.649999999999999,93.03715704619606,10.55,5.65,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T20:00:00Z,13.033333333333333,93.30822764343253,11.966666666666667,3.2666666666666666,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T21:00:00Z,13.9,93.14701747293063,12.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T22:00:00Z,13.9,93.14701747293063,12.8,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-13T23:00:00Z,14.7,85.11907128541556,12.2,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T00:00:00Z,14.4,83.96668340720885,11.7,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T01:00:00Z,13.3,86.65420428871182,11.1,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T02:00:00Z,13.4,84.99535892208768,10.9,2.9333333333333336,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T03:00:00Z,12.8,86.60858618959226,10.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T04:00:00Z,12.2,90.0536158885348,10.6,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T05:00:00Z,12.2,90.0536158885348,10.6,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T06:00:00Z,12.8,83.24066674905016,10,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T07:00:00Z,13.9,77.52337556190764,10,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T08:00:00Z,13.3,80.58638832204204,10,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T09:00:00Z,13.9,77.52337556190764,10,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T10:00:00Z,13.9,77.52337556190764,10,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T11:00:00Z,12.8,86.60858618959226,10.6,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T12:00:00Z,12.8,86.60858618959226,10.6,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T13:00:00Z,12.8,86.60858618959226,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T14:00:00Z,12.2,93.06441564439825,11.1,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T15:00:00Z,12.65,90.39534861159414,11.1,6.425,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T16:00:00Z,12.866666666666667,93.1326254879904,11.766666666666666,5.833333333333333,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T17:00:00Z,14.1,82.3680334862687,11.1,6.366666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T18:00:00Z,14.4,78.10988259350735,10.6,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T19:00:00Z,15,75.1628672087991,10.6,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T20:00:00Z,15,75.1628672087991,10.6,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T21:00:00Z,15,72.23481564768205,10,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T22:00:00Z,14.4,72.13126097238829,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-14T23:00:00Z,11.066666666666666,81.75815594889288,8.033333333333333,3.7666666666666666,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T00:00:00Z,11.1,89.38041126026602,9.4,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T01:00:00Z,11.1,86.45112891638526,8.9,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T02:00:00Z,10.3,82.95445486660779,7.5,5.15,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T03:00:00Z,10,86.34726033496514,7.8,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T04:00:00Z,10,89.29776450630827,8.3,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T05:00:00Z,9.55,89.74537098816587,7.925,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T06:00:00Z,8.9,92.89825299638285,7.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T07:00:00Z,8.3,92.86718285853922,7.2,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T08:00:00Z,8.3,92.86718285853922,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T09:00:00Z,8.3,96.70051413624209,7.8,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T10:00:00Z,8.3,96.70051413624209,7.8,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T11:00:00Z,8.3,96.70051413624209,7.8,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T12:00:00Z,7.8,96.03750892089798,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T13:00:00Z,8.3,96.70051413624209,7.8,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T14:00:00Z,8.9,96.06962617141309,8.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T15:00:00Z,9.4,92.92393885123118,8.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T16:00:00Z,10,86.34726033496514,7.8,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T17:00:00Z,10,91.12614114708802,8.600000000000001,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T18:00:00Z,12.1,87.12156145209269,10,5.9,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T19:00:00Z,11.799999999999999,82.759944555286907,8.933333333333334,5.666666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T20:00:00Z,12.2,77.27423211811632,8.3,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T21:00:00Z,11.7,79.84167991388375,8.3,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T22:00:00Z,10.766666666666666,83.05943884551756,7.966666666666667,4.266666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-15T23:00:00Z,9.4,83.41410709728494,6.7,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T00:00:00Z,8.9,89.2138227339852,7.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T01:00:00Z,9.4,89.85514238323358,7.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T02:00:00Z,8.9,89.2138227339852,7.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T03:00:00Z,8.9,92.89825299638285,7.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T04:00:00Z,8.9,86.24178999401023,6.7,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T05:00:00Z,8.9,89.2138227339852,7.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T06:00:00Z,8.9,89.2138227339852,7.2,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T07:00:00Z,8.375,87.38497021565016,6.375,4.475,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T08:00:00Z,7.8,92.84108274134037,6.7,5.15,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T09:00:00Z,8.05,91.30803567672307,6.7,5.4,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T10:00:00Z,7.84,92.96934255533671,6.76,6.18,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T11:00:00Z,7.8,92.84108274134037,6.7,5.675,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T12:00:00Z,7.6,92.83055831984956,6.5,5.666666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T13:00:00Z,8.3,86.18357231700537,6.1,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T14:00:00Z,8.3,86.18357231700537,6.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T15:00:00Z,8.9,82.78999218224729,6.1,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T16:00:00Z,9.4,80.0740939760815,6.1,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T17:00:00Z,11.1,69.13776111040309,5.6,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T18:00:00Z,12.2,59.20258689072485,4.4,10.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T19:00:00Z,12.2,61.715244255893055,5,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T20:00:00Z,12.8,59.34295056360982,5,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T21:00:00Z,12.2,59.20258689072485,4.4,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T22:00:00Z,12.8,56.925648064043656,4.4,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-16T23:00:00Z,12.2,64.32072236544495,5.6,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T00:00:00Z,11.1,69.13776111040309,5.6,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T01:00:00Z,10.6,71.45724265866274,5.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T02:00:00Z,10,74.35418897017108,5.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T03:00:00Z,10,74.35418897017108,5.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T04:00:00Z,10,74.35418897017108,5.6,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T05:00:00Z,8.3,83.28740523281827,5.6,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T06:00:00Z,8.9,73.65753568913728,4.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T07:00:00Z,7.8,79.30565435884664,4.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T08:00:00Z,5.6,88.95391599248276,3.9,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T09:00:00Z,4.4,96.6021454522782,3.9,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T10:00:00Z,3.9,95.91928357815796,3.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T11:00:00Z,3.9,92.63075716259152,2.8,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T12:00:00Z,3.3,92.59729804465582,2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T13:00:00Z,2.8,95.88465181655977,2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T14:00:00Z,2.2,96.54402387357874,1.7,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T15:00:00Z,2.8,95.88465181655977,2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T16:00:00Z,5,92.69132016028703,3.9,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T17:00:00Z,7.8,79.30565435884664,4.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T18:00:00Z,10,71.34785997034247,5,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T19:00:00Z,NA,NA,NA,NA,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T20:00:00Z,NA,NA,NA,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T21:00:00Z,12.8,45.108422492271764,1.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T22:00:00Z,13.9,40.50576707625287,0.6,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-17T23:00:00Z,13.3,42.1203425750939,0.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T00:00:00Z,12.8,48.78302104240411,2.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T01:00:00Z,11.1,58.942796009098416,3.3,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T02:00:00Z,9.4,68.80676986022837,3.9,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T03:00:00Z,7.8,76.60315905992466,3.9,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T04:00:00Z,6.7,82.5249439596351,3.9,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T05:00:00Z,6.7,79.14930072460025,3.3,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T06:00:00Z,6.7,79.14930072460025,3.3,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T07:00:00Z,5.6,82.389345059433,2.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T08:00:00Z,5,85.85437683081882,2.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T09:00:00Z,4.4,89.48031824257603,2.8,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T10:00:00Z,4.4,89.48031824257603,2.8,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T11:00:00Z,3.3,92.59729804465582,2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T12:00:00Z,3.9,88.81508093554046,2.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T13:00:00Z,3.9,88.81508093554046,2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T14:00:00Z,3.3,92.59729804465582,2.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T15:00:00Z,2.8,92.5691825879879,1.7,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T16:00:00Z,5.6,85.31870588286222,3.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T17:00:00Z,8.3,76.68139352415974,4.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T18:00:00Z,10.6,68.5665838129722,5,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T19:00:00Z,12.2,69.3482638908082,6.7,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T20:00:00Z,13.9,59.5978629966533,6.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T21:00:00Z,13.9,59.5978629966533,6.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T22:00:00Z,12.8,68.99243930506773,7.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-18T23:00:00Z,12.2,71.74493145375244,7.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-19T00:00:00Z,12.2,69.3482638908082,6.7,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-19T01:00:00Z,11.7,71.65564690034176,6.7,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-19T02:00:00Z,11.7,71.65564690034176,6.7,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-01-19T03:00:00Z,11.7,74.13098809695235,7.2,4.6,37.978,-122.0311,America/Los_Angeles
